,logic_number,logic_name
4001,logic04002,bb_3_dev1_rsi40
4002,logic04003,bb_3_dev_2
4003,logic04004,bb_3_dev2_rsi40
4004,logic04005,bb_3_dev_3
4005,logic04006,bb_3_dev3_rsi40
4006,logic04007,RSI_3
4007,logic04008,sma_slope_3-2_RSI_20
4008,logic04009,sma_slope_3-2_rsi_20_macdhist_30-20
4009,logic04010,bb_3_dev_1
4010,logic04011,bb_3_dev1_rsi20
4011,logic04012,bb_3_dev_2
4012,logic04013,bb_3_dev2_rsi20
4013,logic04014,bb_3_dev_3
4014,logic04015,bb_3_dev3_rsi20
4015,logic04016,RSI_3
4016,logic04017,sma_slope_3-2_RSI_10
4017,logic04018,sma_slope_3-2_rsi_10_macdhist_30-20
4018,logic04019,bb_3_dev_1
4019,logic04020,bb_3_dev1_rsi10
4020,logic04021,bb_3_dev_2
4021,logic04022,bb_3_dev2_rsi10
4022,logic04023,bb_3_dev_3
4023,logic04024,bb_3_dev3_rsi10
4024,logic04025,RSI_3
4025,logic04026,sma_slope_3-2_RSI_5
4026,logic04027,sma_slope_3-2_rsi_5_macdhist_30-20
4027,logic04028,bb_3_dev_1
4028,logic04029,bb_3_dev1_rsi5
4029,logic04030,bb_3_dev_2
4030,logic04031,bb_3_dev2_rsi5
4031,logic04032,bb_3_dev_3
4032,logic04033,bb_3_dev3_rsi5
4033,logic04034,RSI_3
4034,logic04035,sma_slope_3-2_RSI_3
4035,logic04036,sma_slope_3-2_rsi_3_macdhist_30-20
4036,logic04037,bb_3_dev_1
4037,logic04038,bb_3_dev1_rsi3
4038,logic04039,bb_3_dev_2
4039,logic04040,bb_3_dev2_rsi3
4040,logic04041,bb_3_dev_3
4041,logic04042,bb_3_dev3_rsi3
4042,logic04043,RSI_3
4043,logic04044,sma_slope_3-2_RSI_2
4044,logic04045,sma_slope_3-2_rsi_2_macdhist_30-20
4045,logic04046,bb_3_dev_1
4046,logic04047,bb_3_dev1_rsi2
4047,logic04048,bb_3_dev_2
4048,logic04049,bb_3_dev2_rsi2
4049,logic04050,bb_3_dev_3
4050,logic04051,bb_3_dev3_rsi2
4051,logic04052,MACD_20-10
4052,logic04053,sma_slope_3-2_macdhist_20-10
4053,logic04054,RSI_3
4054,logic04055,sma_slope_3-2_RSI_80
4055,logic04056,sma_slope_3-2_rsi_80_macdhist_20-10
4056,logic04057,bb_3_dev_1
4057,logic04058,bb_3_dev1_rsi80
4058,logic04059,bb_3_dev_2
4059,logic04060,bb_3_dev2_rsi80
4060,logic04061,bb_3_dev_3
4061,logic04062,bb_3_dev3_rsi80
4062,logic04063,RSI_3
4063,logic04064,sma_slope_3-2_RSI_40
4064,logic04065,sma_slope_3-2_rsi_40_macdhist_20-10
4065,logic04066,bb_3_dev_1
4066,logic04067,bb_3_dev1_rsi40
4067,logic04068,bb_3_dev_2
4068,logic04069,bb_3_dev2_rsi40
4069,logic04070,bb_3_dev_3
4070,logic04071,bb_3_dev3_rsi40
4071,logic04072,RSI_3
4072,logic04073,sma_slope_3-2_RSI_20
4073,logic04074,sma_slope_3-2_rsi_20_macdhist_20-10
4074,logic04075,bb_3_dev_1
4075,logic04076,bb_3_dev1_rsi20
4076,logic04077,bb_3_dev_2
4077,logic04078,bb_3_dev2_rsi20
4078,logic04079,bb_3_dev_3
4079,logic04080,bb_3_dev3_rsi20
4080,logic04081,RSI_3
4081,logic04082,sma_slope_3-2_RSI_10
4082,logic04083,sma_slope_3-2_rsi_10_macdhist_20-10
4083,logic04084,bb_3_dev_1
4084,logic04085,bb_3_dev1_rsi10
4085,logic04086,bb_3_dev_2
4086,logic04087,bb_3_dev2_rsi10
4087,logic04088,bb_3_dev_3
4088,logic04089,bb_3_dev3_rsi10
4089,logic04090,RSI_3
4090,logic04091,sma_slope_3-2_RSI_5
4091,logic04092,sma_slope_3-2_rsi_5_macdhist_20-10
4092,logic04093,bb_3_dev_1
4093,logic04094,bb_3_dev1_rsi5
4094,logic04095,bb_3_dev_2
4095,logic04096,bb_3_dev2_rsi5
4096,logic04097,bb_3_dev_3
4097,logic04098,bb_3_dev3_rsi5
4098,logic04099,RSI_3
4099,logic04100,sma_slope_3-2_RSI_3
4100,logic04101,sma_slope_3-2_rsi_3_macdhist_20-10
4101,logic04102,bb_3_dev_1
4102,logic04103,bb_3_dev1_rsi3
4103,logic04104,bb_3_dev_2
4104,logic04105,bb_3_dev2_rsi3
4105,logic04106,bb_3_dev_3
4106,logic04107,bb_3_dev3_rsi3
4107,logic04108,RSI_3
4108,logic04109,sma_slope_3-2_RSI_2
4109,logic04110,sma_slope_3-2_rsi_2_macdhist_20-10
4110,logic04111,bb_3_dev_1
4111,logic04112,bb_3_dev1_rsi2
4112,logic04113,bb_3_dev_2
4113,logic04114,bb_3_dev2_rsi2
4114,logic04115,bb_3_dev_3
4115,logic04116,bb_3_dev3_rsi2
4116,logic04117,DMI
